param,Ground Energy,Gap energy,Sec Der of E0/punc,Order param,Binder,Susceptibility
0.724,-0.75653630911832048,0.032536309118328721,-6.7296462617814541,0.82361676664655825,0.8466162110297295,2.66565266601109
0.7244,-0.75676187859683475,0.032361878596843363,-6.6963898409157991,0.8250979334626507,0.84550986850894905,2.6439541705880525
0.7248,-0.75698851949772339,0.032188519497731716,-6.6629840265959501,0.82656960833191306,0.84440469906006266,2.6223732001823614
0.7252,-0.75721622647605635,0.032016226476064724,-6.6294360272586346,0.82803178051483972,0.84330080407649843,2.6009104009163786
0.7256,-0.75744499416415378,0.031844994164162199,-6.595752976834774,0.82948444098756546,0.84219828385227102,2.579566390514461
0.726,-0.75767481717272733,0.031674817172736125,-6.5619419645518064,0.83092758241964215,0.84109723755282839,2.5583417584648895
0.7264,-0.75790569009201503,0.03150569009202342,-6.5280099976807833,0.83236119915140616,0.83999776318702846,2.5372370661941281
0.7268,-0.75813760749290227,0.03133760749291048,-6.4939640518277884,0.83378528717087741,0.83889995758030778,2.516252847254095
0.7272,-0.75837056392803781,0.031170563928046402,-6.4598109927028418,0.83519984409027603,0.83780391634900409,2.4953896075212856
0.7276,-0.75860455393293214,0.031004553932940881,-6.4255576469004154,0.83660486912215859,0.83670973387584757,2.4746478254076298
0.728,-0.75883957202704988,0.030839572027058559,-6.3912107553333044,0.83800036305518077,0.8356175032866352,2.4540279520828534
0.7284,-0.75907561271488866,0.030675612714897271,-6.3567769918590784,0.83938632822956549,0.83452731642805311,2.4335304117074887
